logSection	time	logText	value
Experiment	207833	recalcZones()	
Experiment	207899	Scenarios recalculated in:	66
Experiment	207941	bufferChanged() Filter1, 28.6	
Experiment	207941	setPrompt() oldPrompt=8, newPrompt=2	
Experiment	207941	selectFilter(Filter1)	
Experiment	207978	Filter Updated: Filter1 Buffer=28.6, Distance=, SelectedItems=26695761-Le Bourg-d'Oisans	
Experiment	207978	updateZoneForCurrentFilter()	
Experiment	207978	User aborted calculation of zone after data point number warning with data points=1	
Experiment	207981	Zone recalculated for Filter1 in: 	3
Experiment	207982	recalcZones()	
Experiment	208046	Scenarios recalculated in:	64
Experiment	209717	bufferChanged() Filter1, 31.5	
Experiment	209718	setPrompt() oldPrompt=8, newPrompt=2	
Experiment	209718	selectFilter(Filter1)	
Experiment	209756	Filter Updated: Filter1 Buffer=31.5, Distance=, SelectedItems=26695761-Le Bourg-d'Oisans	
Experiment	209756	updateZoneForCurrentFilter()	
Experiment	209757	User aborted calculation of zone after data point number warning with data points=1	
Experiment	209774	Zone recalculated for Filter1 in: 	17
Experiment	209774	recalcZones()	
Experiment	209838	Scenarios recalculated in:	64
Experiment	212241	bufferChanged() Filter1, 31.2	
Experiment	212241	setPrompt() oldPrompt=8, newPrompt=2	
Experiment	212242	selectFilter(Filter1)	
Experiment	212278	Filter Updated: Filter1 Buffer=31.2, Distance=, SelectedItems=26695761-Le Bourg-d'Oisans	
Experiment	212278	updateZoneForCurrentFilter()	
Experiment	212278	User aborted calculation of zone after data point number warning with data points=1	
Experiment	212281	Zone recalculated for Filter1 in: 	3
Experiment	212281	recalcZones()	
Experiment	212347	Scenarios recalculated in:	64
Experiment	216118	bufferChanged() Filter1, 24.1	
Experiment	216118	setPrompt() oldPrompt=8, newPrompt=2	
Experiment	216118	selectFilter(Filter1)	
Experiment	216155	Filter Updated: Filter1 Buffer=24.1, Distance=, SelectedItems=26695761-Le Bourg-d'Oisans	
Experiment	216155	updateZoneForCurrentFilter()	
Experiment	216157	User aborted calculation of zone after data point number warning with data points=1	
Experiment	216167	Zone recalculated for Filter1 in: 	10
Experiment	216167	recalcZones()	
Experiment	216235	Scenarios recalculated in:	68
Experiment	218822	bufferChanged() Filter1, 23.3	
Experiment	218822	setPrompt() oldPrompt=8, newPrompt=2	
Experiment	218822	selectFilter(Filter1)	
Experiment	218860	Filter Updated: Filter1 Buffer=23.3, Distance=, SelectedItems=26695761-Le Bourg-d'Oisans	
Experiment	218861	updateZoneForCurrentFilter()	
Experiment	218861	User aborted calculation of zone after data point number warning with data points=1	
Experiment	218868	Zone recalculated for Filter1 in: 	7
Experiment	218868	recalcZones()	
Experiment	218931	Scenarios recalculated in:	63
Experiment	219118	bufferChanged() Filter1, 23.2	
Experiment	219118	setPrompt() oldPrompt=8, newPrompt=2	
Experiment	219118	selectFilter(Filter1)	
Experiment	219156	Filter Updated: Filter1 Buffer=23.2, Distance=, SelectedItems=26695761-Le Bourg-d'Oisans	
Experiment	219156	updateZoneForCurrentFilter()	
Experiment	219157	User aborted calculation of zone after data point number warning with data points=1	
Experiment	219159	Zone recalculated for Filter1 in: 	2
Experiment	219160	recalcZones()	
Experiment	219225	Scenarios recalculated in:	65
Experiment	219310	bufferChanged() Filter1, 23.1	
Experiment	219310	setPrompt() oldPrompt=8, newPrompt=2	
Experiment	219310	selectFilter(Filter1)	
Experiment	219348	Filter Updated: Filter1 Buffer=23.1, Distance=, SelectedItems=26695761-Le Bourg-d'Oisans	
Experiment	219348	updateZoneForCurrentFilter()	
Experiment	219349	User aborted calculation of zone after data point number warning with data points=1	
Experiment	219352	Zone recalculated for Filter1 in: 	2
Experiment	219352	recalcZones()	
Experiment	219417	Scenarios recalculated in:	64
Experiment	219478	bufferChanged() Filter1, 23	
Experiment	219478	setPrompt() oldPrompt=8, newPrompt=2	
Experiment	219478	selectFilter(Filter1)	
Experiment	219515	Filter Updated: Filter1 Buffer=23, Distance=, SelectedItems=26695761-Le Bourg-d'Oisans	
Experiment	219515	updateZoneForCurrentFilter()	
Experiment	219516	User aborted calculation of zone after data point number warning with data points=1	
Experiment	219518	Zone recalculated for Filter1 in: 	2
Experiment	219519	recalcZones()	
Experiment	219583	Scenarios recalculated in:	64
Experiment	219685	bufferChanged() Filter1, 22.9	
Experiment	219686	setPrompt() oldPrompt=8, newPrompt=2	
Experiment	219686	selectFilter(Filter1)	
Experiment	219724	Filter Updated: Filter1 Buffer=22.9, Distance=, SelectedItems=26695761-Le Bourg-d'Oisans	
Experiment	219724	updateZoneForCurrentFilter()	
Experiment	219724	User aborted calculation of zone after data point number warning with data points=1	
Experiment	219727	Zone recalculated for Filter1 in: 	3
Experiment	219728	recalcZones()	
Experiment	219793	Scenarios recalculated in:	65
Experiment	219853	bufferChanged() Filter1, 22.8	
Experiment	219853	setPrompt() oldPrompt=8, newPrompt=2	
Experiment	219853	selectFilter(Filter1)	
Experiment	219890	Filter Updated: Filter1 Buffer=22.8, Distance=, SelectedItems=26695761-Le Bourg-d'Oisans	
Experiment	219890	updateZoneForCurrentFilter()	
Experiment	219891	User aborted calculation of zone after data point number warning with data points=1	
Experiment	219894	Zone recalculated for Filter1 in: 	3
Experiment	219894	recalcZones()	
Experiment	219960	Scenarios recalculated in:	66
Experiment	220029	bufferChanged() Filter1, 22.7	
Experiment	220029	setPrompt() oldPrompt=8, newPrompt=2	
Experiment	220029	selectFilter(Filter1)	
Experiment	220067	Filter Updated: Filter1 Buffer=22.7, Distance=, SelectedItems=26695761-Le Bourg-d'Oisans	
Experiment	220067	updateZoneForCurrentFilter()	
Experiment	220068	User aborted calculation of zone after data point number warning with data points=1	
Experiment	220071	Zone recalculated for Filter1 in: 	3
Experiment	220072	recalcZones()	
Experiment	220137	Scenarios recalculated in:	65
Experiment	220198	bufferChanged() Filter1, 22.6	
Experiment	220198	setPrompt() oldPrompt=8, newPrompt=2	
Experiment	220198	selectFilter(Filter1)	
Experiment	220235	Filter Updated: Filter1 Buffer=22.6, Distance=, SelectedItems=26695761-Le Bourg-d'Oisans	
Experiment	220235	updateZoneForCurrentFilter()	
Experiment	220236	User aborted calculation of zone after data point number warning with data points=1	
Experiment	220241	Zone recalculated for Filter1 in: 	4
Experiment	220241	recalcZones()	
Experiment	220307	Scenarios recalculated in:	66
Experiment	220357	bufferChanged() Filter1, 22.5	
Experiment	220357	setPrompt() oldPrompt=8, newPrompt=2	
Experiment	220357	selectFilter(Filter1)	
Experiment	220396	Filter Updated: Filter1 Buffer=22.5, Distance=, SelectedItems=26695761-Le Bourg-d'Oisans	
Experiment	220397	updateZoneForCurrentFilter()	
Experiment	220397	User aborted calculation of zone after data point number warning with data points=1	
Experiment	220401	Zone recalculated for Filter1 in: 	4
Experiment	220402	recalcZones()	
Experiment	220467	Scenarios recalculated in:	65
Experiment	220533	bufferChanged() Filter1, 22.4	
Experiment	220533	setPrompt() oldPrompt=8, newPrompt=2	
Experiment	220534	selectFilter(Filter1)	
Experiment	220570	Filter Updated: Filter1 Buffer=22.4, Distance=, SelectedItems=26695761-Le Bourg-d'Oisans	
Experiment	220570	updateZoneForCurrentFilter()	
Experiment	220571	User aborted calculation of zone after data point number warning with data points=1	
Experiment	220575	Zone recalculated for Filter1 in: 	3
Experiment	220575	recalcZones()	
Experiment	220640	Scenarios recalculated in:	65
Experiment	220702	bufferChanged() Filter1, 22.3	
Experiment	220702	setPrompt() oldPrompt=8, newPrompt=2	
Experiment	220702	selectFilter(Filter1)	
Experiment	220739	Filter Updated: Filter1 Buffer=22.3, Distance=, SelectedItems=26695761-Le Bourg-d'Oisans	
Experiment	220739	updateZoneForCurrentFilter()	
Experiment	220740	User aborted calculation of zone after data point number warning with data points=1	
Experiment	220742	Zone recalculated for Filter1 in: 	2
Experiment	220742	recalcZones()	
Experiment	220808	Scenarios recalculated in:	66
Experiment	220885	bufferChanged() Filter1, 22.2	
Experiment	220885	setPrompt() oldPrompt=8, newPrompt=2	
Experiment	220885	selectFilter(Filter1)	
Experiment	220922	Filter Updated: Filter1 Buffer=22.2, Distance=, SelectedItems=26695761-Le Bourg-d'Oisans	
Experiment	220923	updateZoneForCurrentFilter()	
Experiment	220924	User aborted calculation of zone after data point number warning with data points=1	
Experiment	220926	Zone recalculated for Filter1 in: 	2
Experiment	220926	recalcZones()	
Experiment	220992	Scenarios recalculated in:	66
Experiment	221062	bufferChanged() Filter1, 22.1	
Experiment	221062	setPrompt() oldPrompt=8, newPrompt=2	
Experiment	221062	selectFilter(Filter1)	
Experiment	221101	Filter Updated: Filter1 Buffer=22.1, Distance=, SelectedItems=26695761-Le Bourg-d'Oisans	
Experiment	221101	updateZoneForCurrentFilter()	
Experiment	221102	User aborted calculation of zone after data point number warning with data points=1	
Experiment	221104	Zone recalculated for Filter1 in: 	1
Experiment	221104	recalcZones()	
Experiment	221170	Scenarios recalculated in:	66
Experiment	221246	bufferChanged() Filter1, 22	
Experiment	221247	setPrompt() oldPrompt=8, newPrompt=2	
Experiment	221247	selectFilter(Filter1)	
Experiment	221285	Filter Updated: Filter1 Buffer=22, Distance=, SelectedItems=26695761-Le Bourg-d'Oisans	
Experiment	221285	updateZoneForCurrentFilter()	
Experiment	221286	User aborted calculation of zone after data point number warning with data points=1	
Experiment	221291	Zone recalculated for Filter1 in: 	5
Experiment	221291	recalcZones()	
Experiment	221357	Scenarios recalculated in:	66
Experiment	221421	bufferChanged() Filter1, 21.9	
Experiment	221421	setPrompt() oldPrompt=8, newPrompt=2	
Experiment	221422	selectFilter(Filter1)	
Experiment	221458	Filter Updated: Filter1 Buffer=21.9, Distance=, SelectedItems=26695761-Le Bourg-d'Oisans	
Experiment	221459	updateZoneForCurrentFilter()	
Experiment	221459	User aborted calculation of zone after data point number warning with data points=1	
Experiment	221462	Zone recalculated for Filter1 in: 	3
Experiment	221462	recalcZones()	
Experiment	221527	Scenarios recalculated in:	65
Experiment	221790	bufferChanged() Filter1, 21.8	
Experiment	221790	setPrompt() oldPrompt=8, newPrompt=2	
Experiment	221791	selectFilter(Filter1)	
Experiment	221828	Filter Updated: Filter1 Buffer=21.8, Distance=, SelectedItems=26695761-Le Bourg-d'Oisans	
Experiment	221828	updateZoneForCurrentFilter()	
Experiment	221829	User aborted calculation of zone after data point number warning with data points=1	
Experiment	221832	Zone recalculated for Filter1 in: 	2
Experiment	221832	recalcZones()	
Experiment	221897	Scenarios recalculated in:	64
Experiment	221982	bufferChanged() Filter1, 21.7	
Experiment	221982	setPrompt() oldPrompt=8, newPrompt=2	
Experiment	221982	selectFilter(Filter1)	
Experiment	222020	Filter Updated: Filter1 Buffer=21.7, Distance=, SelectedItems=26695761-Le Bourg-d'Oisans	
Experiment	222020	updateZoneForCurrentFilter()	
Experiment	222020	User aborted calculation of zone after data point number warning with data points=1	
Experiment	222023	Zone recalculated for Filter1 in: 	3
Experiment	222023	recalcZones()	
Experiment	222088	Scenarios recalculated in:	65
Experiment	222158	bufferChanged() Filter1, 21.6	
Experiment	222158	setPrompt() oldPrompt=8, newPrompt=2	
Experiment	222158	selectFilter(Filter1)	
Experiment	222196	Filter Updated: Filter1 Buffer=21.6, Distance=, SelectedItems=26695761-Le Bourg-d'Oisans	
Experiment	222196	updateZoneForCurrentFilter()	
Experiment	222197	User aborted calculation of zone after data point number warning with data points=1	
Experiment	222201	Zone recalculated for Filter1 in: 	4
Experiment	222201	recalcZones()	
Experiment	222267	Scenarios recalculated in:	66
Experiment	222325	bufferChanged() Filter1, 21.5	
Experiment	222325	setPrompt() oldPrompt=8, newPrompt=2	
Experiment	222325	selectFilter(Filter1)	
Experiment	222364	Filter Updated: Filter1 Buffer=21.5, Distance=, SelectedItems=26695761-Le Bourg-d'Oisans	
Experiment	222365	updateZoneForCurrentFilter()	
Experiment	222365	User aborted calculation of zone after data point number warning with data points=1	
Experiment	222368	Zone recalculated for Filter1 in: 	3
Experiment	222368	recalcZones()	
Experiment	222434	Scenarios recalculated in:	65
Experiment	222510	bufferChanged() Filter1, 21.4	
Experiment	222510	setPrompt() oldPrompt=8, newPrompt=2	
Experiment	222510	selectFilter(Filter1)	
Experiment	222551	Filter Updated: Filter1 Buffer=21.4, Distance=, SelectedItems=26695761-Le Bourg-d'Oisans	
Experiment	222552	updateZoneForCurrentFilter()	
Experiment	222552	User aborted calculation of zone after data point number warning with data points=1	
Experiment	222554	Zone recalculated for Filter1 in: 	2
Experiment	222555	recalcZones()	
Experiment	222620	Scenarios recalculated in:	64
Experiment	222685	bufferChanged() Filter1, 21.3	
Experiment	222686	setPrompt() oldPrompt=8, newPrompt=2	
Experiment	222686	selectFilter(Filter1)	
Experiment	222731	Filter Updated: Filter1 Buffer=21.3, Distance=, SelectedItems=26695761-Le Bourg-d'Oisans	
Experiment	222731	updateZoneForCurrentFilter()	
Experiment	222732	User aborted calculation of zone after data point number warning with data points=1	
Experiment	222734	Zone recalculated for Filter1 in: 	2
Experiment	222734	recalcZones()	
Experiment	222800	Scenarios recalculated in:	65
Experiment	222870	bufferChanged() Filter1, 21.2	
Experiment	222870	setPrompt() oldPrompt=8, newPrompt=2	
Experiment	222871	selectFilter(Filter1)	
Experiment	222908	Filter Updated: Filter1 Buffer=21.2, Distance=, SelectedItems=26695761-Le Bourg-d'Oisans	
Experiment	222908	updateZoneForCurrentFilter()	
Experiment	222909	User aborted calculation of zone after data point number warning with data points=1	
Experiment	222912	Zone recalculated for Filter1 in: 	2
Experiment	222912	recalcZones()	
Experiment	222977	Scenarios recalculated in:	65
Experiment	223053	bufferChanged() Filter1, 21.1	
Experiment	223054	setPrompt() oldPrompt=8, newPrompt=2	
Experiment	223054	selectFilter(Filter1)	
Experiment	223091	Filter Updated: Filter1 Buffer=21.1, Distance=, SelectedItems=26695761-Le Bourg-d'Oisans	
Experiment	223091	updateZoneForCurrentFilter()	
Experiment	223092	User aborted calculation of zone after data point number warning with data points=1	
Experiment	223094	Zone recalculated for Filter1 in: 	2
Experiment	223095	recalcZones()	
Experiment	223160	Scenarios recalculated in:	65
Experiment	223213	bufferChanged() Filter1, 21	
Experiment	223213	setPrompt() oldPrompt=8, newPrompt=2	
Experiment	223213	selectFilter(Filter1)	
Experiment	223250	Filter Updated: Filter1 Buffer=21, Distance=, SelectedItems=26695761-Le Bourg-d'Oisans	
Experiment	223250	updateZoneForCurrentFilter()	
Experiment	223251	User aborted calculation of zone after data point number warning with data points=1	
Experiment	223253	Zone recalculated for Filter1 in: 	2
Experiment	223253	recalcZones()	
Experiment	223319	Scenarios recalculated in:	66
Experiment	223398	bufferChanged() Filter1, 20.9	
Experiment	223398	setPrompt() oldPrompt=8, newPrompt=2	
Experiment	223398	selectFilter(Filter1)	
Experiment	223436	Filter Updated: Filter1 Buffer=20.9, Distance=, SelectedItems=26695761-Le Bourg-d'Oisans	
Experiment	223436	updateZoneForCurrentFilter()	
Experiment	223437	User aborted calculation of zone after data point number warning with data points=1	
Experiment	223440	Zone recalculated for Filter1 in: 	3
